"tienda","categoria","sub_categoria","nombre","precio","fecha","precio_num","grupo"
"Farmacorp","cuidado_personal",NA,"Dr. Peña Jabon X 90G Matico","Ahora Bs42,00",2025-06-12,42,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Peña Jabon X 90G Ruda Y Romero","Ahora Bs42,00",2025-06-12,42,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Penha Jabon Avena X 90G","Ahora Bs28,40",2025-06-12,28.4,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Penha Jabon Hiel De Vaca X 90G","Ahora Bs28,40",2025-06-12,28.4,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Penha Jabon Miel De Abeja X 90G","Ahora Bs28,10",2025-06-12,28.1,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Penha Jabon Sulfuroso X 90G","Ahora Bs28,10",2025-06-12,28.1,"1"
"Farmacorp","cuidado_personal",NA,"El Macho Barra Detergente Multiuso Limon X 480G","Ahora Bs26,70",2025-06-12,26.7,"1"
"Farmacorp","cuidado_personal",NA,"El Macho Barra Detergente Multiuso X 480G","Ahora Bs26,70",2025-06-12,26.7,"1"
"Farmacorp","cuidado_personal",NA,"Farmax Hidraderm Jabon Liquido Coco Exfoliante X 180Ml","Bs71,10",2025-06-12,71.1,"1"
"Farmacorp","cuidado_personal",NA,"Intra Aval Jabon Liq Antibacterial X 400Ml Eucalip","Bs21,40",2025-06-12,21.4,"1"
"Farmacorp","cuidado_personal",NA,"Jabón Líquido Exfoliante Farmax Fresa X 180Ml","Bs71,10",2025-06-12,71.1,"1"
"Farmacorp","cuidado_personal",NA,"Jabón Liquido Exfoliante Farmax Hidraderm Manzanilla X 180Ml","Ahora Bs64,00",2025-06-12,64,"1"
"Farmacorp","cuidado_personal",NA,"Jabón Liquido Exfoliante Farmax Hidraderm Maracuyá X 180Ml","Bs71,10",2025-06-12,71.1,"1"
"Farmacorp","cuidado_personal",NA,"Jabón Liquido Protex Corporal Con Vitamina E X 650Ml","Ahora Bs56,00",2025-06-12,56,"1"
"Farmacorp","cuidado_personal",NA,"Johnson Jabón Piel Delicada X 80G","Ahora Bs36,40",2025-06-12,36.4,"1"
"Farmacorp","cuidado_personal",NA,"Lactibon Ph 3.5 Loción X 100Ml","Ahora Bs204,80",2025-06-12,204.8,"3"
"Farmacorp","cuidado_personal",NA,"Liz Jabon Liquido Antibacterial Seducccion Floral X 360Ml","Ahora Bs23,00",2025-06-12,23,"1"
"Farmacorp","cuidado_personal",NA,"Liz Jabon Liquido Antibacterial Suavidad De Algodon X 1 L","Ahora Bs32,30",2025-06-12,32.3,"1"
"Farmacorp","cuidado_personal",NA,"Liz Jabon Liquido Lavanda Relajante Con Glicerina X 360Ml","Ahora Bs23,20",2025-06-12,23.2,"1"
"Farmacorp","cuidado_personal",NA,"Liz Jabon Liquido Tentacion Cremosa Con Glicerina X 1 L","Ahora Bs32,30",2025-06-12,32.3,"1"
"Farmacorp","cuidado_personal",NA,"Liz Jabon Liquido Tentacion Cremosa Con Glicerina X 360Ml","Ahora Bs20,00",2025-06-12,20,"1"
"Farmacorp","cuidado_personal",NA,"Lux Botanical Jabon 125G X 3 Unidades Orquidea Negra","Ahora Bs16,70",2025-06-12,16.7,"1"
"Farmacorp","cuidado_personal",NA,"Nivea Cuidado Íntimo X 250Ml","Ahora Bs176,10",2025-06-12,176.1,"3"
"Farmacorp","cuidado_personal",NA,"Protex For Men Jabon Liquido Corporal Sport X 250Ml","Ahora Bs44,50",2025-06-12,44.5,"1"
"Farmacorp","cuidado_personal",NA,"Protex Jabon Liquido Corporal Avena X 250Ml","Ahora Bs44,50",2025-06-12,44.5,"1"
"Farmacorp","cuidado_personal",NA,"Protex Jabon Liquido Para Manos Avena X 221Ml","Ahora Bs59,80",2025-06-12,59.8,"1"
"Farmacorp","cuidado_personal",NA,"Protex Pack Jabon Carbon Detox 110G X 6 Unidades","Bs89,50",2025-06-12,89.5,"3"
"Farmacorp","cuidado_personal",NA,"Protex Pack Jabon Limpieza Profunda 6 Unidades X 110G","Ahora Bs84,40",2025-06-12,84.4,"1"
"Farmacorp","cuidado_personal",NA,"Protex Pack Jabon Macadamia 110G X 3 Unidades","Ahora Bs38,70",2025-06-12,38.7,"1"
"Farmacorp","cuidado_personal",NA,"Protex Pack Jabon Macadamia 6 Unidades X 110G","Ahora Bs83,60",2025-06-12,83.6,"1"
"Farmacorp","cuidado_personal",NA,"Recamier Jabon Liquido Antibacterial Avena Y Miel X 500Ml","Bs43,80",2025-06-12,43.8,"1"
"Farmacorp","cuidado_personal",NA,"Recamier Jabon Liquido Antibacterial Coco Y Vainilla X 500Ml","Bs43,80",2025-06-12,43.8,"1"
"Farmacorp","cuidado_personal",NA,"Sesderma Hidraven Crema Espumosa Sin Jabon X 300Ml","Ahora Bs174,80",2025-06-12,174.8,"3"
"Farmacorp","cuidado_personal",NA,"Unipharma Avena Jabon Solucion Jabonosa X 500Ml","Ahora Bs130,00",2025-06-12,130,"3"
"Farmacorp","cuidado_personal",NA,"Pañal Adulto Tena Dermacare Slip Talla L X 20 Unidades","Ahora Bs236,30",2025-06-12,236.3,"3"
"Farmacorp","cuidado_personal",NA,"Pañal Para Adulto Sensaty Premium Nocturna Unisex Talla G X 8 Unidades","Ahora Bs57,00",2025-06-12,57,"1"
"Farmacorp","cuidado_personal",NA,"Pañal Para Adulto Sensaty Premium Pants Unisex Talla Pm X 8 Unidades","Ahora Bs68,40",2025-06-12,68.4,"1"
"Farmacorp","cuidado_personal",NA,"Pañal Prudential Confort Total Para Adulto Talla G X 20 Unidades","Bs231,70",2025-06-12,231.7,"3"
"Farmacorp","cuidado_personal",NA,"Pañal Prudential Confort Total Para Adulto Unisex Talla M X 20 Unidades","Bs225,00",2025-06-12,225,"3"
"Farmacorp","cuidado_personal",NA,"Plenitud Active Plus Talla G Y Xg Ropa Interior X 8 Unidades","Ahora Bs155,70",2025-06-12,155.7,"3"
"Farmacorp","cuidado_personal",NA,"Plenitud Active Plus Talla P Y M Ropa Intima X 8 Unidades","Bs155,70",2025-06-12,155.7,"3"
"Farmacorp","cuidado_personal",NA,"Plenitud Classic Talla M Unisex X 20 Unidades","Ahora Bs245,10",2025-06-12,245.1,"3"
"Farmacorp","cuidado_personal",NA,"Plenitud Plus Ropa Intima Desechable Talla G Xg Unisex X 24 Unidades","Bs387,30",2025-06-12,387.3,"2"
"Farmacorp","cuidado_personal",NA,"Plenitud Plus Ropa Intima Desechable Talla Pm Unisex X 24 Unidades","Bs387,30",2025-06-12,387.3,"2"
"Farmacorp","cuidado_personal",NA,"Plenitud Protect Talla G Y Xg Unisex Para Adulto X 20 Unidades","Ahora Bs324,10",2025-06-12,324.1,"2"
"Farmacorp","cuidado_personal",NA,"Plenitud Protect Y Neutracare Talla M Unisex Para Adulto X 20 Unidades","Bs324,10",2025-06-12,324.1,"2"
"Farmacorp","cuidado_personal",NA,"Plenitud Protector De Cama Desechable Unisex X 10 Unidades","Ahora Bs160,10",2025-06-12,160.1,"3"
"Farmacorp","cuidado_personal",NA,"Prudential Invisible Talla L Unisex Para Adulto X 16 Unidades","Bs236,30",2025-06-12,236.3,"3"
"Farmacorp","cuidado_personal",NA,"Prudential Invisible Talla S Y M Unisex Para Adulto X 18 Unidades","Bs257,10",2025-06-12,257.1,"3"
"Farmacorp","cuidado_personal",NA,"Prudential Protector De Cama X 10 Unidades","Ahora Bs105,30",2025-06-12,105.3,"3"
"Farmacorp","cuidado_personal",NA,"Prudential Total G Unisex Para Adulto X 20 Unidades","Ahora Bs199,50",2025-06-12,199.5,"3"
"Farmacorp","cuidado_personal",NA,"Prudential Total Talla M Unisex Para Adulto X 20 Unidades","Ahora Bs192,30",2025-06-12,192.3,"3"
"Farmacorp","cuidado_personal",NA,"Tena Discreet Toalla Higienica Maxi Night X 10 Unidades","Ahora Bs45,10",2025-06-12,45.1,"1"
"Farmacorp","cuidado_personal",NA,"Tena Pants Clasico Pañal Talla M Unisex Para Adulto X 8 Unidades","Ahora Bs80,50",2025-06-12,80.5,"1"
"Farmacorp","cuidado_personal",NA,"Tena Pants Nocturno Ropa Intima Talla M X 8 Unidades","Bs119,30",2025-06-12,119.3,"3"
"Farmacorp","cuidado_personal",NA,"Tena Pants Ultra Pañal Talla L Unisex Para Adulto X 20 Unidades","Ahora Bs269,00",2025-06-12,269,"2"
"Farmacorp","cuidado_personal",NA,"Tena Pants Ultra Pañal Talla M Unisex Para Adulto X 20 Unidades","Ahora Bs269,00",2025-06-12,269,"2"
"Farmacorp","cuidado_personal",NA,"Tena Slip Panal Talla L Unisex Para Adulto X 21 Unidadades","Ahora Bs316,10",2025-06-12,316.1,"2"
"Farmacorp","cuidado_personal",NA,"Tena Slip Pañal Talla M Unisex Para Adulto X 21 Unidadades","Ahora Bs316,10",2025-06-12,316.1,"2"
"Farmacorp","cuidado_personal",NA,"Tena Slip Panal Talla M Unisex Para Adulto X 9 Unidades","Ahora Bs91,10",2025-06-12,91.1,"3"
"Farmacorp","cuidado_personal",NA,"Tena Slip Panal Talla M Unisex Para Adulto X Unidad","Bs16,70",2025-06-12,16.7,"1"
"Farmacorp","cuidado_personal",NA,"Elite Pañuelo De Bolsillo Triple Hoja Disney X 10 Unidades","Ahora Bs3,40",2025-06-12,3.4,"1"
"Farmacorp","cuidado_personal",NA,"Elite Pañuelos Mentolados Th Paquete X 6 Unidades","Ahora Bs22,10",2025-06-12,22.1,"1"
"Farmacorp","cuidado_personal",NA,"Kleenex Classic Pañuelo Suave Triple X 50 Unidades","Ahora Bs26,70",2025-06-12,26.7,"1"
"Farmacorp","cuidado_personal",NA,"Kleenex De Bolsillo Original X 10 Unidades","Ahora Bs5,10",2025-06-12,5.1,"1"
"Farmacorp","cuidado_personal",NA,"Kleenex Pañuelo Triple Hoja X 80 Unidades","Ahora Bs42,20",2025-06-12,42.2,"1"
"Farmacorp","cuidado_personal",NA,"Confort Papel Higienico Dh Mega 50Mt X 12 Unidades","Ahora Bs194,50",2025-06-12,194.5,"3"
"Farmacorp","cuidado_personal",NA,"Elite Papel Higienico Plus Dh Manzana Lavanda X 12 Unidades","Ahora Bs68,70",2025-06-12,68.7,"1"
"Farmacorp","cuidado_personal",NA,"Scott Jumbo Papel Higiénico Dh X 2 Unidades","Ahora Bs8,30",2025-06-12,8.3,"1"
"Farmacorp","cuidado_personal",NA,"Scott Papel Higienico Dh Cuidado Completo X 12 Unidades","Ahora Bs39,30",2025-06-12,39.3,"1"
"Farmacorp","cuidado_personal",NA,"Scott Papel Higienico Esencias Dh Elegance X 4 Unidades","Ahora Bs17,40",2025-06-12,17.4,"1"
"Farmacorp","cuidado_personal",NA,"Scott Papel Higienico Esencias Dh X 12 Unidades","Bs36,00",2025-06-12,36,"1"
"Farmacorp","cuidado_personal",NA,"Scott Papel Higienico Esencias Elegance Doble Hoja Rollo X 24 Unidades","Ahora Bs83,80",2025-06-12,83.8,"1"
"Farmacorp","cuidado_personal",NA,"Scott Papel Higienico Esencias Megarollo Dh X 12 Rollo","Ahora Bs69,00",2025-06-12,69,"1"
"Farmacorp","cuidado_personal",NA,"Scott Papel Higiénico Extra Doble Hoja X 6 Unidades","Ahora Bs19,70",2025-06-12,19.7,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Crema Dental Herbal Aloe X 75Ml","Ahora Bs57,60",2025-06-12,57.6,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Gel Dental X 50Ml","Ahora Bs35,70",2025-06-12,35.7,"1"
"Farmacorp","cuidado_personal",NA,"Oral B Pasta Dental Stages Niños Surtido X 75Ml","Ahora Bs39,50",2025-06-12,39.5,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Cuidado Diario Multi Ajustables X 20 Unidades","Ahora Bs25,10",2025-06-12,25.1,"1"
"Farmacorp","cuidado_personal",NA,"Nosotras Diarios Normal Desodorante X 150 Unidades","Ahora Bs139,00",2025-06-12,139,"3"
"Farmacorp","cuidado_personal",NA,"Nosotras Protector Diarios Bolsa Multiestilo X 15 Unidades","Ahora Bs18,00",2025-06-12,18,"1"
"Farmacorp","cuidado_personal",NA,"Nosotras Protector Diarios Multiestilo X 150 Unidades","Ahora Bs126,40",2025-06-12,126.4,"3"
"Farmacorp","cuidado_personal",NA,"Nosotras Protectores Diarios Normal Desodorante X 15 Unidades","Ahora Bs16,50",2025-06-12,16.5,"1"
"Farmacorp","cuidado_personal",NA,"Cetaphil Sun Protector Solar Fps50+ Gel Ligero X 100Ml","Bs533,20",2025-06-12,533.2,"2"
"Farmacorp","cuidado_personal",NA,"Crema Facial L'oréal Ácido Hialurónico - Para Día X 50Ml","Bs255,80",2025-06-12,255.8,"3"
"Farmacorp","cuidado_personal",NA,"Crema SVR Sun Secure Blur SPF 50 x 50 ml","Ahora Bs357,10",2025-06-12,357.1,"2"
"Farmacorp","cuidado_personal",NA,"Eucerin Sun Fluid Fps 50 Anti Edad Facial X 50Ml","Ahora Bs425,70",2025-06-12,425.7,"2"
"Farmacorp","cuidado_personal",NA,"Eucerin Sun Fluid Fps 50 Pigment Control X 50Ml","Ahora Bs404,00",2025-06-12,404,"2"
"Farmacorp","cuidado_personal",NA,"Eucerin Sun Oil Control Fps 50 Toque Seco X 50Ml","Ahora Bs425,50",2025-06-12,425.5,"2"
"Farmacorp","cuidado_personal",NA,"Farmax Sunless Aceite Bronceador Fps 6 Urucu X 120Ml","Bs64,00",2025-06-12,64,"1"
"Farmacorp","cuidado_personal",NA,"Farmax Sunless Protector Solar Fps50 Toque Seco X 120G","Bs109,00",2025-06-12,109,"3"
"Farmacorp","cuidado_personal",NA,"Fotoprotector Isdin Uv Mineral Brush Spf50+ X 2G","Bs506,67",2025-06-12,506.67,"2"
"Farmacorp","cuidado_personal",NA,"Gel Aftersun Gel Post Solar Farmacorp X 220Ml","Ahora Bs71,90",2025-06-12,71.9,"1"
"Farmacorp","cuidado_personal",NA,"Heliocare 360 Protector Solar Spf50 Airgel + X 60Ml","Ahora Bs279,40",2025-06-12,279.4,"2"
"Farmacorp","cuidado_personal",NA,"Heliocare 360 Protector Solar Spf50 Pigment Solution Fluid X 50Ml","Ahora Bs393,50",2025-06-12,393.5,"2"
"Farmacorp","cuidado_personal",NA,"Heliocare 360 Protector Solar Spf50 Water Gel X 50Ml","Ahora Bs390,20",2025-06-12,390.2,"2"
"Farmacorp","cuidado_personal",NA,"Heliocare Advance Spray Spf 50 X 200Ml","Ahora Bs472,80",2025-06-12,472.8,"2"
"Farmacorp","cuidado_personal",NA,"Heliocare Color Gelcream Brown Spf50 X 50Ml","Ahora Bs362,20",2025-06-12,362.2,"2"
"Farmacorp","cuidado_personal",NA,"Heliocare Color Gelcream Light Spf 50 X 50Ml","Ahora Bs376,90",2025-06-12,376.9,"2"
"Farmacorp","cuidado_personal",NA,"Hidribet 10 X 125Ml","Bs200,40",2025-06-12,200.4,"3"
"Farmacorp","cuidado_personal",NA,"Hidrisage Pliance Protector Solar Fps 50+ X 60G","Ahora Bs485,50",2025-06-12,485.5,"2"
"Farmacorp","cuidado_personal",NA,"Isdin Fotoprotector Fusion Spf 50 Water Color X 50Ml","Ahora Bs450,67",2025-06-12,450.67,"2"
"Farmacorp","cuidado_personal",NA,"Isdin Fotoprotector Fusion Water Color Bronze Spf50 X 50Ml","Ahora Bs450,67",2025-06-12,450.67,"2"
"Farmacorp","cuidado_personal",NA,"Isdin Fotoprotector Fusion Water Color Light X 50Ml","Ahora Bs450,67",2025-06-12,450.67,"2"
"Farmacorp","cuidado_personal",NA,"Isdin Fotoultra 100 Spot Prevent Spf 50 Fusion Fluid + X 50Ml","Bs560,00",2025-06-12,560,"2"
"Farmacorp","cuidado_personal",NA,"Isdin Fotoultra Age Repair Spf50 X 50Ml","Ahora Bs597,33",2025-06-12,597.33,"2"
"Farmacorp","cuidado_personal",NA,"Isdin Pediat Fotoprotect Trnasp Spf50 Spray X 250Ml","Ahora Bs466,67",2025-06-12,466.67,"2"
"Farmacorp","cuidado_personal",NA,"Isdin Pediatric Fotoprotector Fusion Water Spf50 X 50Ml","Ahora Bs450,67",2025-06-12,450.67,"2"
"Farmacorp","cuidado_personal",NA,"Isispharma Neotone Protector Prevent Spf50+ X 30Ml","Bs533,33",2025-06-12,533.33,"2"
"Farmacorp","cuidado_personal",NA,"Isispharma Neotone Protector Radiance Spf50+ X 30Ml","Ahora Bs533,33",2025-06-12,533.33,"2"
"Farmacorp","cuidado_personal",NA,"Isispharma Ruboril Expert Spf50+ Antienrojecimiento X 40Ml","Bs466,67",2025-06-12,466.67,"2"
"Farmacorp","cuidado_personal",NA,"Leblon Bronzer Autobronceante Hipoalergenico X 190G","Ahora Bs102,80",2025-06-12,102.8,"3"
"Farmacorp","cuidado_personal",NA,"Leblon Bronzer Autobronceante Hipoalergenico X 90G","Ahora Bs58,50",2025-06-12,58.5,"1"
"Farmacorp","cuidado_personal",NA,"Leblon Extreme Sport Fps 50 X 190Ml","Ahora Bs118,50",2025-06-12,118.5,"3"
"Farmacorp","cuidado_personal",NA,"Leblon Solar Sport Spf 50 X 50G","Ahora Bs47,30",2025-06-12,47.3,"1"
"Farmacorp","cuidado_personal",NA,"Locion Bronceadora Sunless Farmax Fps15 X 120Ml","Ahora Bs79,20",2025-06-12,79.2,"1"
"Farmacorp","cuidado_personal",NA,"Loción Hidribet 5 con urea 5% x 125 ml","Ahora Bs294,00",2025-06-12,294,"2"
"Farmacorp","cuidado_personal",NA,"Proteccion Solar Heliocare 360 Mineral Spf 50+ X 50Ml","Ahora Bs340,10",2025-06-12,340.1,"2"
"Farmacorp","cuidado_personal",NA,"Protector Solar Farmax Sunless Facial Fps50 Gel X 35G","Bs149,00",2025-06-12,149,"3"
"Farmacorp","cuidado_personal",NA,"Protector Solar L'oréal Uv Defender - Toque Seco X 40G","Bs196,90",2025-06-12,196.9,"3"
"Farmacorp","cuidado_personal",NA,"Protector Solar Sundown Fps 50 X 120Ml","Ahora Bs224,60",2025-06-12,224.6,"3"
"Farmacorp","cuidado_personal",NA,"Protector Solar Sundown Fps 70 X 120Ml","Ahora Bs237,70",2025-06-12,237.7,"3"
"Farmacorp","cuidado_personal",NA,"Protector Solar Sundown Fps 70 X 200Ml","Ahora Bs311,50",2025-06-12,311.5,"2"
"Farmacorp","cuidado_personal",NA,"Protector Solar Sunles Fps 30 Tipo Seco X 120G","Bs89,00",2025-06-12,89,"3"
"Farmacorp","cuidado_personal",NA,"Protector Solar Umbrella Crema Spf 50 X 60G","Bs482,50",2025-06-12,482.5,"2"
"Farmacorp","cuidado_personal",NA,"Protector Solar Umbrella Gel Spf 50 X 60G","Ahora Bs482,50",2025-06-12,482.5,"2"
"Farmacorp","cuidado_personal",NA,"Protector Solar Umbrella Perfect Skin Claro Spf50+ X 50G","Ahora Bs482,50",2025-06-12,482.5,"2"
"Farmacorp","cuidado_personal",NA,"Protector Solar Umbrella Plus Spray Spf 50+ X 120G","Bs474,20",2025-06-12,474.2,"2"
"Farmacorp","cuidado_personal",NA,"Protector Solar Umbrella Urban Spf50 Emulsión X 50G","Ahora Bs481,30",2025-06-12,481.3,"2"
"Farmacorp","cuidado_personal",NA,"Solaris Bloqueador Solar Facial Fps 30+ X 90G","Ahora Bs113,60",2025-06-12,113.6,"3"
"Farmacorp","cuidado_personal",NA,"Solaris Bloqueador Solar Fps 30+ Gel X 50G","Ahora Bs133,60",2025-06-12,133.6,"3"
"Farmacorp","cuidado_personal",NA,"Solaris Bloqueador Solar Fps 50 Sport X 90G","Ahora Bs113,60",2025-06-12,113.6,"3"
"Farmacorp","cuidado_personal",NA,"Solaris Bloqueador Solar Fps 50 X 90G","Ahora Bs112,40",2025-06-12,112.4,"3"
"Farmacorp","cuidado_personal",NA,"Solaris Bloqueador Solar Fps 80+ Crema X Sobre","Ahora Bs9,40",2025-06-12,9.4,"1"
"Farmacorp","cuidado_personal",NA,"Solaris Face Bloqueador Solar Fps 50+ Gel X 50G","Ahora Bs173,60",2025-06-12,173.6,"3"
"Farmacorp","cuidado_personal",NA,"Sundown Playa Y Piscina Fps 50 Protector Solar X 200Ml","Ahora Bs271,90",2025-06-12,271.9,"2"
"Farmacorp","cuidado_personal",NA,"Sunlat Bambini Spf 45 Emulsión X 100Ml","Ahora Bs338,70",2025-06-12,338.7,"2"
"Farmacorp","cuidado_personal",NA,"Sunlat Ker Protector Solar Crema X 50Ml","Ahora Bs424,40",2025-06-12,424.4,"2"
"Farmacorp","cuidado_personal",NA,"Svr Sebiaclear Spf 50+ Crema X 40Ml","Bs400,00",2025-06-12,400,"2"
"Farmacorp","cuidado_personal",NA,"Svr Sun Secure Fluide Spf 50+ Crema X 50Ml","Ahora Bs258,70",2025-06-12,258.7,"3"
"Farmacorp","cuidado_personal",NA,"Umbrella Intelligent Spf 100 Emulsion X 50G","Bs545,60",2025-06-12,545.6,"2"
"Farmacorp","cuidado_personal",NA,"Umbrella Protect Solar P Skin Spf50+ Oscuro X 50G","Bs482,50",2025-06-12,482.5,"2"
"Farmacorp","cuidado_personal",NA,"Umbrella Sport Active Protector Solar Emulsion Spf50 X 170G","Bs488,00",2025-06-12,488,"2"
"Farmacorp","cuidado_personal",NA,"Umbrella Sport Ultra Psf50 Protector Solar X 50G","Bs427,20",2025-06-12,427.2,"2"
"Farmacorp","cuidado_personal",NA,"Bacterion Repelente Aerosol X 158Ml","Ahora Bs90,30",2025-06-12,90.3,"3"
"Farmacorp","cuidado_personal",NA,"Bacterion Repelente Baby X 150Ml","Ahora Bs90,30",2025-06-12,90.3,"3"
"Farmacorp","cuidado_personal",NA,"Bacterion Repelente Crema De Rapida Absorción Kids X 120G","Bs69,20",2025-06-12,69.2,"1"
"Farmacorp","cuidado_personal",NA,"Bacterion Repelente Family Crema X 120G","Bs69,20",2025-06-12,69.2,"1"
"Farmacorp","cuidado_personal",NA,"Bacterion Repelente Locion Family X 150Ml","Ahora Bs90,30",2025-06-12,90.3,"3"
"Farmacorp","cuidado_personal",NA,"Bacterion Repelente Selvatic Ultra X 150Ml","Bs90,30",2025-06-12,90.3,"3"
"Farmacorp","cuidado_personal",NA,"Farmax Moskitoff Kids Repelente Locion X 100Ml","Ahora Bs34,60",2025-06-12,34.6,"1"
"Farmacorp","cuidado_personal",NA,"Farmax Moskitoff Repelente Aerosol X 165Ml","Bs58,40",2025-06-12,58.4,"1"
"Farmacorp","cuidado_personal",NA,"Farmax Moskitoff Repelente Locion X 100Ml","Bs32,50",2025-06-12,32.5,"1"
"Farmacorp","cuidado_personal",NA,"Farmax Moskitoff Repelente Locion X 200Ml","Bs45,50",2025-06-12,45.5,"1"
"Farmacorp","cuidado_personal",NA,"Farmax Moskitoff Repelente Spray X 200Ml","Bs42,90",2025-06-12,42.9,"1"
"Farmacorp","cuidado_personal",NA,"Fexon Repelente Adultos Crema X 100G","Bs53,30",2025-06-12,53.3,"1"
"Farmacorp","cuidado_personal",NA,"Fexon Repelente Aerosol X 130G","Ahora Bs67,70",2025-06-12,67.7,"1"
"Farmacorp","cuidado_personal",NA,"Fexon Repelente Infantil Crema X 100G","Bs50,40",2025-06-12,50.4,"1"
"Farmacorp","cuidado_personal",NA,"Moskitoff Baby Locion Repelente X 100Ml","Bs50,70",2025-06-12,50.7,"1"
"Farmacorp","cuidado_personal",NA,"Off Family Repelente Aerosol X 165Ml","Bs54,00",2025-06-12,54,"1"
"Farmacorp","cuidado_personal",NA,"Off Family Repelente Crema Con Aloe Vera X 196G","Ahora Bs54,50",2025-06-12,54.5,"1"
"Farmacorp","cuidado_personal",NA,"Sapolio Mata Todo Insectos X 360Ml","Ahora Bs23,60",2025-06-12,23.6,"1"
"Farmacorp","cuidado_personal",NA,"Spray tópico Fexon Post 5% x 100 ml Benzocaína","Ahora Bs44,30",2025-06-12,44.3,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Bebe Gel Repelente X 200G","Ahora Bs42,80",2025-06-12,42.8,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Bebe Gel Repelente X 50G","Ahora Bs19,90",2025-06-12,19.9,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Familiar Repelente Aerosol X 250Ml","Ahora Bs33,90",2025-06-12,33.9,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Kids Gel Repelente X 200G","Ahora Bs42,70",2025-06-12,42.7,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Kids Gel Repelente X 50G","Ahora Bs19,90",2025-06-12,19.9,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Kit Repelente Electrico Vaporizador+Repuesto X Set","Ahora Bs40,90",2025-06-12,40.9,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Repelente Crema Familiar X 60G","Ahora Bs17,70",2025-06-12,17.7,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Repelente Electrico Mas 4 Tabletas X Blister","Ahora Bs40,70",2025-06-12,40.7,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Repelente Electrico Repuesto X 40Ml","Ahora Bs23,40",2025-06-12,23.4,"1"
"Farmacorp","cuidado_personal",NA,"Tyson Tableta X Caja","Bs21,80",2025-06-12,21.8,"1"
"Farmacorp","cuidado_personal",NA,"Batiste Dry Shampoo Blush X 200Ml","Ahora Bs99,00",2025-06-12,99,"3"
"Farmacorp","cuidado_personal",NA,"Batiste Dry Shampoo Cherry X 200Ml","Ahora Bs99,00",2025-06-12,99,"3"
"Farmacorp","cuidado_personal",NA,"Batiste Dry Shampoo Fresh X 200Ml","Bs99,00",2025-06-12,99,"3"
"Farmacorp","cuidado_personal",NA,"Batiste Dry Shampoo Tropical X 200Ml","Ahora Bs99,00",2025-06-12,99,"3"
"Farmacorp","cuidado_personal",NA,"Dove Shampoo Ritual De Fortalecimiento Palta X 400Ml","Ahora Bs39,00",2025-06-12,39,"1"
"Farmacorp","cuidado_personal",NA,"Eucerin Dermo Capillaire Shampoo Revitalizante X 250Ml","Bs302,00",2025-06-12,302,"2"
"Farmacorp","cuidado_personal",NA,"Head And Shoulders Shampoo 2 En 1 Suave Y Manejable X 180Ml","Ahora Bs46,10",2025-06-12,46.1,"1"
"Farmacorp","cuidado_personal",NA,"Herbal Essences Shampoo Argan Oil Of Morocco X 400Ml","Ahora Bs107,40",2025-06-12,107.4,"3"
"Farmacorp","cuidado_personal",NA,"Sedal Shampo Doypack Miel Y Germen De Trigo X 850Ml","Ahora Bs52,30",2025-06-12,52.3,"1"
"Farmacorp","cuidado_personal",NA,"Sedal Shampoo Doypack 2 En 1 Caspa Control X 850Ml","Ahora Bs52,30",2025-06-12,52.3,"1"
"Farmacorp","cuidado_personal",NA,"Shampoo Sedal Doypack Ceramidas Complex X 850 Ml","Ahora Bs52,30",2025-06-12,52.3,"1"
"Farmacorp","cuidado_personal",NA,"Tio Nacho Shampoo Aclarante Para Caída X 415Ml","Bs67,70",2025-06-12,67.7,"1"
"Farmacorp","cuidado_personal",NA,"Tio Nacho Shampoo Control Canas X 415Ml","Bs65,70",2025-06-12,65.7,"1"
"Farmacorp","cuidado_personal",NA,"Tio Nacho Shampoo Engrosador Anticaida X 415Ml","Ahora Bs65,70",2025-06-12,65.7,"1"
"Farmacorp","cuidado_personal",NA,"Dr Bell Talco Desodorante Antitranspirante X 75G","Ahora Bs79,30",2025-06-12,79.3,"1"
"Farmacorp","cuidado_personal",NA,"Talco Grana Litel X 100G","Ahora Bs17,20",2025-06-12,17.2,"1"
"Farmacorp","cuidado_personal",NA,"Talco Para Pies Farmacorp X 100G","Ahora Bs38,00",2025-06-12,38,"1"
"Farmacorp","cuidado_personal",NA,"Talco Para Pies Farmacorp X 200G","Ahora Bs49,00",2025-06-12,49,"1"
